frame,Cadera_x,Cadera_y,Rodilla_x,Rodilla_y,Tobillo_x,Tobillo_y,Talon_x,Talon_y,Meta_x,Meta_y
852,258.39630126953125,341.0577392578125,264.2579040527344,232.2970733642578,264.5189208984375,118.46377944946289,251.121337890625,111.61394119262695,280.9513854980469,78.74624061584473
853,258.4376220703125,339.6848831176758,264.3252868652344,230.98146057128906,264.54266357421875,117.21558380126953,251.16563415527344,110.30194473266602,280.9283142089844,77.4656982421875
854,258.42626953125,338.3782653808594,264.4092102050781,229.55998992919922,264.4735107421875,115.87743759155273,250.92684936523438,108.97837829589844,281.1173400878906,75.75417137145996
855,258.4214782714844,337.0660400390625,264.5303039550781,228.29033660888672,264.319091796875,114.49906539916992,250.7966766357422,107.65183639526367,281.0068054199219,74.42391014099121
856,258.3931579589844,335.7440414428711,264.5538330078125,226.81908416748047,264.2564697265625,113.18058013916016,250.7905731201172,106.13004684448242,280.9595031738281,73.02854347229004
857,258.35650634765625,334.41156005859375,264.701904296875,225.45806121826172,264.2147216796875,111.73330307006836,250.6707000732422,104.7564811706543,280.8567810058594,71.59157752990723
858,258.2740173339844,332.9603576660156,264.90985107421875,224.15782928466797,264.1317443847656,110.2961196899414,250.55625915527344,103.33013534545898,280.74224853515625,70.17342567443848
859,258.2593078613281,331.4838638305664,265.0425720214844,222.6643295288086,263.9271240234375,108.81916809082031,250.41632080078125,101.85876846313477,280.6004943847656,68.75050163269043
860,258.2419128417969,329.9835891723633,265.28564453125,221.1781997680664,263.7845764160156,107.38138961791992,250.2354736328125,100.47308349609375,280.4383850097656,67.31205940246582
861,258.2264709472656,328.55980682373047,265.4438171386719,219.66231536865234,263.5943603515625,105.8415756225586,250.05030822753906,98.95226669311523,280.12396240234375,65.7872257232666
862,258.1717834472656,327.0940246582031,265.6275939941406,218.15272521972656,263.5692443847656,104.34678268432617,249.8696746826172,97.46205139160156,279.75775146484375,64.51621055603027
863,258.1270751953125,325.6346969604492,265.9062194824219,216.5859375,263.3914794921875,102.7899169921875,249.814208984375,95.76079559326172,279.52734375,63.08742141723633
864,258.06494140625,323.9586410522461,266.2637939453125,214.92670440673828,263.3138122558594,101.12023544311523,249.6179656982422,94.2066478729248,279.329833984375,61.44411277770996
865,258.0068664550781,322.2968215942383,266.4788513183594,213.38550567626953,263.0992431640625,99.57830429077148,249.44189453125,92.62969779968262,279.1829833984375,59.28238105773926
866,257.8829650878906,320.7758102416992,266.75860595703125,211.65204620361328,262.9474792480469,97.87826156616211,249.26800537109375,91.05240440368652,278.9950866699219,57.59389114379883
867,257.8238830566406,319.0949478149414,267.0443420410156,210.02398681640625,262.77301025390625,96.23478698730469,249.0941162109375,89.47511100769043,278.766845703125,55.8695125579834
868,257.7507019042969,317.3242721557617,267.30694580078125,208.2967758178711,262.6130065917969,94.52007293701172,248.86709594726562,87.80657958984375,278.56768798828125,54.19375419616699
869,257.68603515625,315.58133697509766,267.5906066894531,206.51953125,262.6053771972656,92.79121398925781,248.74327087402344,86.0215072631836,278.3743896484375,52.45157432556152
870,257.6192321777344,313.83959197998047,267.8255920410156,204.73043060302734,262.38604736328125,91.01406669616699,248.5433807373047,84.26820945739746,278.1240539550781,50.6758975982666
871,257.5522155761719,312.09757232666016,268.2431640625,202.9932632446289,262.2980041503906,89.15878486633301,248.44032287597656,82.42708396911621,278.0564270019531,48.86876106262207
872,257.4665222167969,310.1525344848633,268.35693359375,201.2149429321289,262.03851318359375,87.3976879119873,248.17433166503906,80.81476593017578,277.7913513183594,47.14646244049072
873,257.3857727050781,308.260986328125,268.4881286621094,199.24058532714844,261.96209716796875,85.46875762939453,248.07020568847656,78.82498168945312,277.6572265625,45.15286731719971
874,257.3167724609375,306.33748626708984,268.7175598144531,197.3130111694336,261.8127136230469,83.65044593811035,247.91958618164062,76.85199165344238,277.36773681640625,43.424320220947266
875,257.2333984375,304.37999725341797,268.91973876953125,195.36568450927734,261.692626953125,81.62548828125,247.748046875,74.93523216247559,277.1324157714844,41.67952251434326
876,257.1457214355469,302.3784713745117,269.0498352050781,193.36768341064453,261.5945129394531,79.64047050476074,247.5880889892578,73.01799201965332,277.1324157714844,39.39423751831055
877,257.0767822265625,300.5072021484375,269.1992492675781,191.38453674316406,261.4158630371094,77.64939880371094,247.426513671875,71.09809112548828,276.88299560546875,37.686641693115234
878,256.9779968261719,298.4820556640625,269.38348388671875,189.3775520324707,261.370849609375,75.6207218170166,247.2650146484375,69.17823028564453,276.7508544921875,35.66609287261963
879,256.8858947753906,296.4894104003906,269.28485107421875,187.33109664916992,261.23565673828125,73.51532936096191,246.89341735839844,67.5604248046875,276.5811767578125,33.49796962738037
880,256.7621765136719,294.3845901489258,269.5328674316406,185.208251953125,261.14056396484375,71.39623260498047,246.67453002929688,65.85173034667969,276.4166564941406,31.38241481781006
881,256.6841125488281,292.2447738647461,269.5516357421875,183.04365921020508,261.1139831542969,69.36316108703613,246.62770080566406,63.73933410644531,276.2586669921875,29.04924488067627
882,256.5593566894531,290.02489471435547,269.65045166015625,180.96685409545898,261.04913330078125,67.16297721862793,246.040283203125,61.70112419128418,276.0989685058594,26.77338409423828
883,256.54815673828125,287.83206939697266,269.712646484375,178.73556518554688,260.9702453613281,65.06197929382324,246.040283203125,59.97173881530762,275.4644775390625,24.892836570739746
884,256.5091552734375,285.63892364501953,269.8197021484375,176.51412963867188,260.91259765625,62.889644622802734,245.74658203125,58.55117225646973,274.81829833984375,23.241891860961914
885,256.47027587890625,283.4457321166992,269.8967590332031,174.2545280456543,260.6769104003906,60.74070167541504,245.5569305419922,56.58153533935547,274.1924743652344,21.516221523284912
886,256.3713684082031,281.05066680908203,269.9308776855469,172.01303100585938,259.89373779296875,58.750436782836914,244.8075714111328,54.318603515625,273.45819091796875,19.23092222213745
887,256.24169921875,278.902587890625,270.12762451171875,169.76792907714844,257.2666015625,57.55381965637207,242.5885009765625,52.26962471008301,272.7283020019531,19.02414894104004
888,256.21142578125,276.3896484375,270.05859375,167.51281356811523,253.034423828125,56.48931884765625,239.18524169921875,49.406124114990234,272.0519104003906,18.941936016082764
889,256.158203125,273.9593811035156,270.1290588378906,165.3475456237793,248.89720153808594,55.097774505615234,235.623046875,45.49551773071289,271.2264404296875,18.753617763519287
890,256.05255126953125,271.5754165649414,270.5644226074219,163.1378288269043,245.41851806640625,53.75838661193848,232.53915405273438,40.73963928222656,271.07958984375,18.691852569580078
891,255.95355224609375,269.1712417602539,271.3912658691406,161.09417724609375,242.92205810546875,52.21429252624512,230.18954467773438,37.71318340301514,270.201416015625,18.630929946899414
892,255.83338928222656,266.65374755859375,272.7264099121094,159.3010368347168,241.89410400390625,51.41136360168457,229.0892791748047,35.88577365875244,269.7747497558594,18.61679220199585
893,255.61891174316406,264.28694915771484,274.2347106933594,157.60788345336914,240.71730041503906,50.67288780212402,228.48748779296875,34.39031982421875,269.67327880859375,18.51729440689087
894,255.55938720703125,261.67650604248047,276.012939453125,156.03997421264648,240.07382202148438,49.70383644104004,227.98814392089844,33.23371982574463,269.70751953125,18.367923259735107
895,255.3685302734375,259.27494049072266,277.7056884765625,154.56418991088867,239.74945068359375,48.52119827270508,227.75282287597656,32.279900550842285,269.82464599609375,18.28749418258667
896,255.22792053222656,256.9521789550781,279.19195556640625,153.1237678527832,239.54229736328125,47.330506324768066,227.5056915283203,31.412675857543945,269.9031677246094,18.193646907806396
897,254.8478240966797,254.73387908935547,280.1625061035156,151.65620040893555,239.25335693359375,46.15532970428467,227.5056915283203,30.362683296203613,269.9779052734375,18.138914108276367
898,254.43426513671875,252.896484375,280.7147521972656,150.4043312072754,238.64874267578125,44.87549686431885,227.2007293701172,29.308908462524414,269.8065185546875,18.141290187835693
899,253.8086700439453,251.34899139404297,280.55340576171875,149.17837142944336,238.4221954345703,43.561766624450684,226.8965301513672,28.14777660369873,269.62152099609375,18.21476697921753
900,253.21463012695312,249.91545867919922,280.2558898925781,147.9056396484375,238.1284942626953,42.3264856338501,226.6381378173828,27.700942039489746,269.4766540527344,18.24365758895874
901,252.59490966796875,248.4192123413086,279.9166259765625,146.6289825439453,,,226.4938507080078,27.502501487731934,269.4509582519531,18.218449115753174
902,251.74278259277344,246.93244171142578,279.2530822753906,145.32427597045898,236.8068389892578,41.21472644805908,226.43899536132812,27.41480255126953,269.39251708984375,18.20895767211914
903,251.02227783203125,245.40950775146484,278.7757263183594,143.8574981689453,236.5131378173828,41.02943515777588,226.4573211669922,27.46798038482666,269.3329162597656,18.199869632720947
904,250.39810180664062,243.96524047851562,278.308837890625,142.7061653137207,,,226.5318603515625,27.57652473449707,269.11199951171875,18.328312397003174
905,249.7211151123047,242.50726318359375,278.11981201171875,141.43133926391602,236.5131378173828,41.02943515777588,226.58680725097656,27.86821746826172,269.1830139160156,18.343661785125732
906,248.82785034179688,241.28269958496094,278.487060546875,140.5565299987793,236.5131378173828,41.02943515777588,226.78549194335938,28.107361793518066,269.2523193359375,18.3406662940979
907,247.94012451171875,240.21466827392578,280.3210144042969,140.5132713317871,237.00973510742188,41.45850849151611,227.07293701171875,28.311427116394043,269.3821105957031,18.3278546333313
908,247.44473266601562,239.43669891357422,282.51995849609375,140.81647109985352,237.5111846923828,41.769083976745605,227.1029510498047,28.73444366455078,269.54473876953125,18.389711380004883
909,246.8077850341797,238.75987243652344,284.9724426269531,141.06251907348633,237.91424560546875,42.18203258514404,227.32366943359375,29.038959503173828,269.693359375,18.433284759521484
910,246.12188720703125,237.9836654663086,287.2659912109375,141.3625373840332,238.26406860351562,42.4070348739624,227.46961975097656,29.32349395751953,269.81817626953125,18.46609926223755
911,245.45887756347656,237.44341278076172,289.4768371582031,141.67807388305664,238.59027099609375,42.68880844116211,227.60818481445312,29.624971389770508,269.8119201660156,18.441319942474365
912,245.01832580566406,237.44341278076172,291.67779541015625,141.79313278198242,238.8827362060547,42.962965965270996,227.66888427734375,29.912358283996582,269.8418273925781,18.432456493377686
913,244.72462463378906,236.90673065185547,293.4571838378906,142.29278182983398,239.18704223632812,43.23816776275635,227.82308959960938,30.126505851745605,269.8653564453125,18.44344139099121
914,244.43092346191406,236.57128143310547,294.796630859375,142.73942184448242,239.20933532714844,43.35480880737305,227.88258361816406,30.293214797973633,269.8772888183594,18.457799434661865
915,244.13722229003906,236.37002563476562,295.4832458496094,143.35528564453125,239.19857788085938,43.40171527862549,227.87384033203125,30.333495140075684,269.8909912109375,18.477566242218018
916,243.99037170410156,236.37002563476562,295.71002197265625,143.7663230895996,239.2060089111328,43.452744483947754,227.84747314453125,30.350083351135254,269.9051513671875,18.495311737060547
917,243.84352111816406,236.23585510253906,295.49981689453125,143.7890968322754,239.211181640625,43.35672855377197,227.85409545898438,30.302109718322754,269.9193115234375,18.513057231903076
918,243.54981994628906,235.96751403808594,295.2310791015625,143.77734375,239.2176513671875,43.30118465423584,227.8560791015625,30.22774600982666,269.9334716796875,18.53080415725708
919,243.40296936035156,235.6991729736328,294.8458251953125,143.55112838745117,239.22412109375,43.24563217163086,227.77120971679688,30.13948917388916,269.8085021972656,18.539535999298096
920,243.25611877441406,235.3637466430664,294.1500244140625,142.9053955078125,239.17489624023438,43.1650915145874,227.70489501953125,30.05076026916504,269.77386474609375,18.585349559783936
921,242.96241760253906,235.29666137695312,293.548095703125,142.38769912719727,238.7894744873047,42.89122009277344,227.66079711914062,29.867165565490723,269.75946044921875,18.591872692108154
922,242.81556701660156,235.09540557861328,292.796875,141.64557266235352,238.7435302734375,42.726356506347656,227.60719299316406,29.77441692352295,269.7328796386719,18.58184051513672
923,242.37501525878906,235.09540557861328,292.2734375,141.04484939575195,238.6326904296875,42.54665279388428,227.49082946777344,29.635937690734863,269.7071228027344,18.578258514404297
924,241.64076232910156,235.0283203125,291.7276916503906,140.62018203735352,238.4163360595703,42.4050178527832,227.51329040527344,29.431838035583496,269.7257385253906,18.586732864379883
925,241.34706115722656,235.0283203125,291.21453857421875,140.00620651245117,238.4442138671875,42.33464813232422,227.46133422851562,29.30489158630371,269.72967529296875,18.579208374023438
926,241.20021057128906,234.89414978027344,290.858642578125,139.61877822875977,238.33143615722656,42.26455020904541,227.41983032226562,29.220182418823242,269.7344055175781,18.575061321258545
927,241.05335998535156,234.89414978027344,290.50457763671875,139.2897605895996,238.24070739746094,42.18874740600586,227.3094024658203,29.112476348876953,269.7391357421875,18.570915699005127
928,240.90650939941406,234.89414978027344,290.4255676269531,138.7734375,238.1370086669922,42.12626552581787,227.34893798828125,29.04059886932373,269.7438659667969,18.566768646240234
929,240.46595764160156,234.6928939819336,290.10687255859375,138.62868118286133,238.0855255126953,42.08806228637695,227.3590850830078,28.965145111083984,269.74859619140625,18.562621593475342
930,240.46595764160156,234.55872344970703,290.0216369628906,138.1725196838379,238.02349853515625,42.063663482666016,227.27139282226562,28.927717208862305,269.7533264160156,18.5584774017334
931,240.61280822753906,234.3574676513672,289.9085388183594,137.82848739624023,237.872802734375,42.01033115386963,227.26890563964844,28.90352725982666,269.7293395996094,18.57573652267456
932,241.11183166503906,234.32688903808594,290.1025390625,137.84596252441406,237.74530029296875,41.96315288543701,227.2506561279297,28.873120307922363,269.7129211425781,18.58736228942871
933,241.54725646972656,234.31002044677734,290.2976379394531,137.7781219482422,237.68629455566406,41.95053577423096,227.1598358154297,28.86617374420166,269.6965026855469,18.59898805618286
934,241.97438049316406,234.34696197509766,290.4681091308594,137.72332763671875,237.65713500976562,41.95071315765381,227.1453399658203,28.878962516784668,269.6800842285156,18.61061668395996
935,242.3745880126953,234.42729949951172,290.62811279296875,138.1838722229004,237.6693115234375,41.96358776092529,227.1157684326172,28.88493061065674,269.6636657714844,18.62224531173706
936,242.78594970703125,234.47900390625,290.7655029296875,138.53564071655273,237.6672821044922,41.971604347229004,227.08619689941406,28.89089584350586,269.65191650390625,18.646392345428467
937,243.20675659179688,234.67682647705078,290.8455810546875,138.76253128051758,237.66525268554688,41.979618072509766,227.10020446777344,28.87272834777832,269.6389465332031,18.6672420501709
938,243.59429931640625,234.97061920166016,291.0238342285156,138.95074081420898,237.66322326660156,41.98763179779053,227.12376403808594,28.87775230407715,269.6259765625,18.688093185424805
939,243.82125854492188,235.26912689208984,291.1956481933594,139.22528457641602,237.66311645507812,42.02159786224365,227.16473388671875,28.867286682128906,269.684326171875,18.739893436431885
940,244.09262084960938,235.5571517944336,291.18109130859375,139.54563903808594,237.66250610351562,42.048728942871094,227.19338989257812,28.875638008117676,269.7570495605469,18.764556884765625
941,244.3639678955078,235.84515380859375,291.0938415527344,139.6296844482422,237.66189575195312,42.075862884521484,227.22369384765625,28.87979793548584,269.821044921875,18.79422426223755
942,244.6050262451172,236.19239044189453,290.7713928222656,139.8453712463379,237.66128540039062,42.102996826171875,227.25399780273438,28.883957862854004,269.79473876953125,18.79554319381714
943,244.70266723632812,236.53658294677734,290.4922180175781,140.08822631835938,237.66053771972656,42.1298189163208,227.2707061767578,28.88221836090088,269.7922058105469,18.80432939529419
944,244.8201141357422,237.01457977294922,290.2122802734375,140.38386154174805,237.65065002441406,42.13931179046631,227.27688598632812,28.87657642364502,269.8223571777344,18.81639289855957
945,244.94297790527344,237.4558868408203,289.7515869140625,140.61079788208008,237.6234893798828,42.119327545166016,227.2608642578125,28.865927696228027,269.8439025878906,18.827592372894287
946,245.13601684570312,237.87989044189453,289.439453125,140.65292358398438,237.6015167236328,42.10831546783447,227.2516632080078,28.856972694396973,269.8654479980469,18.838794708251953
947,245.31056213378906,238.3084945678711,289.1008605957031,140.7473030090332,237.5795440673828,42.09729766845703,227.24246215820312,28.848020553588867,269.8869934082031,18.84999418258667
948,245.41510009765625,238.80168914794922,288.5687561035156,140.8777313232422,237.49990844726562,42.086734771728516,227.23326110839844,28.83906841278076,269.9085388183594,18.86119508743286
949,245.44483947753906,239.11827850341797,288.04486083984375,141.17306900024414,237.43545532226562,42.07605457305908,227.22406005859375,28.830113410949707,269.9300842285156,18.872394561767578
950,245.4525146484375,239.48535919189453,287.73321533203125,141.37045669555664,237.4442596435547,42.055721282958984,227.21485900878906,28.8211612701416,269.87188720703125,18.885530948638916
951,245.552734375,239.99141693115234,287.35687255859375,141.57086563110352,237.4337615966797,42.03792858123779,227.20565795898438,28.812209129333496,269.8346862792969,18.898159503936768
952,245.62767028808594,240.32238006591797,286.9369812011719,141.6123504638672,237.35598754882812,42.01820755004883,227.196044921875,28.80300807952881,269.7512512207031,18.89114999771118
953,245.6724853515625,240.89188385009766,286.5871887207031,141.67484664916992,237.2784423828125,41.98839569091797,227.06491088867188,28.708748817443848,269.67999267578125,18.889313220977783
954,245.72216796875,241.17523956298828,286.20562744140625,141.74767684936523,237.25338745117188,41.95283889770508,227.05348205566406,28.659945487976074,269.68023681640625,18.885416507720947
955,245.7812042236328,241.70748138427734,285.742919921875,142.05550003051758,237.21571350097656,41.919528007507324,227.01895141601562,28.60506534576416,269.6593933105469,18.866158962249756
956,245.77667236328125,241.94977569580078,285.40289306640625,142.29404067993164,237.17803955078125,41.88621997833252,226.97412109375,28.54783344268799,269.63916015625,18.85109281539917
957,245.76068115234375,242.3953628540039,285.1125183105469,142.54803085327148,237.14036560058594,41.852909088134766,226.86212158203125,28.542763710021973,269.6189270019531,18.83602523803711
958,245.76187133789062,242.88997650146484,284.9482727050781,142.67181015014648,237.10269165039062,41.81959819793701,226.83096313476562,28.492575645446777,269.59869384765625,18.82095766067505
959,245.6903076171875,243.08995056152344,284.6549987792969,142.70969009399414,236.88914489746094,41.85171031951904,226.79733276367188,28.44978618621826,269.5784606933594,18.805888652801514
960,245.6717071533203,243.6002655029297,284.28399658203125,142.8522834777832,236.83871459960938,41.82984924316406,226.76002502441406,28.40723705291748,269.5582275390625,18.790821075439453
961,245.7636260986328,243.87284088134766,284.0301513671875,143.0767364501953,236.7796630859375,41.66540050506592,226.71640014648438,28.277432441711426,269.5379943847656,18.775753498077393
962,245.67471313476562,244.20284271240234,283.7181701660156,143.35392379760742,236.6739044189453,41.66854476928711,226.6824493408203,28.257988929748535,269.51776123046875,18.760687351226807
963,245.66392517089844,244.75225067138672,283.45428466796875,143.54791259765625,236.64207458496094,41.666762351989746,226.66757202148438,28.236823081970215,269.4975280761719,18.74562120437622
964,245.6446990966797,244.93260955810547,283.1592712402344,143.60061264038086,236.59361267089844,41.65744113922119,226.68760681152344,28.219353675842285,269.477294921875,18.73055648803711
965,245.67068481445312,245.4185028076172,282.7825622558594,143.79809188842773,236.5743408203125,41.61715793609619,226.64443969726562,28.212138175964355,269.4570617675781,18.715491771697998
966,245.70062255859375,245.80794525146484,282.4550476074219,144.1860008239746,236.52919006347656,41.5863733291626,226.60952758789062,28.196608543395996,269.43682861328125,18.70042848587036
967,245.79205322265625,246.08631134033203,282.2672119140625,144.5416717529297,236.4625701904297,41.5698938369751,226.5845489501953,28.160696983337402,269.4165954589844,18.68536376953125
968,245.7663116455078,246.7581024169922,281.967041015625,144.6976318359375,236.31112670898438,41.55732250213623,226.57835388183594,28.13229274749756,269.3756103515625,18.700417041778564
969,245.77621459960938,247.07906341552734,281.4472351074219,144.92774963378906,236.31019592285156,41.546828269958496,226.53228759765625,28.114508628845215,269.340087890625,18.70753812789917
970,246.19801330566406,247.4190216064453,281.1963806152344,145.19635391235352,236.30133056640625,41.560566902160645,226.55613708496094,28.099056243896484,269.3045654296875,18.714664936065674
971,246.0394744873047,247.8750457763672,280.8563232421875,145.45377731323242,236.26431274414062,41.557196617126465,226.5486602783203,28.090487480163574,269.26904296875,18.721794605255127
972,246.1782989501953,248.14986419677734,280.5711669921875,145.66416549682617,236.2486114501953,41.54420185089111,226.48849487304688,28.08720302581787,269.33892822265625,18.821552753448486
973,246.24002075195312,248.68077850341797,280.1787414550781,145.8042869567871,236.22879028320312,41.53446292877197,226.50328063964844,28.087414741516113,269.3146057128906,18.850752353668213
974,246.28683471679688,248.9578628540039,279.70806884765625,146.15253067016602,236.2132110595703,41.53567028045654,226.50225830078125,28.086190223693848,269.3274841308594,18.842491149902344
975,246.77484130859375,249.32892608642578,279.4730529785156,146.47955703735352,236.2108917236328,41.5308837890625,226.5034637451172,28.079272270202637,269.3351745605469,18.84729766845703
976,247.1022491455078,249.84803009033203,279.1979064941406,146.5323944091797,236.21083068847656,41.55915927886963,226.50892639160156,28.070998191833496,269.3428649902344,18.852099895477295
977,246.85646057128906,250.14640045166016,278.672119140625,146.79026412963867,236.2091827392578,41.57894039154053,226.5337677001953,28.05571460723877,269.3505554199219,18.856903553009033
978,247.12181091308594,250.6453399658203,278.3394470214844,147.05702590942383,236.23240661621094,41.56480407714844,226.54347229003906,28.069490432739258,269.3582458496094,18.861705780029297
979,247.85606384277344,250.91368103027344,277.9730224609375,147.31209182739258,236.24539184570312,41.56478977203369,226.54058837890625,28.09581756591797,269.3659362792969,18.86650800704956
980,248.14976501464844,251.0478515625,277.5679626464844,147.49130630493164,236.26551818847656,41.57728958129883,226.5303955078125,28.103553771972656,269.3736267089844,18.8713116645813
981,248.59031677246094,251.4503631591797,277.099609375,147.55395126342773,236.20152282714844,41.618865966796875,226.56573486328125,28.116236686706543,269.3391418457031,18.8385329246521
982,248.59031677246094,251.65164184570312,276.7584228515625,147.8254852294922,236.20310974121094,41.6409215927124,226.55543518066406,28.11686611175537,269.3157653808594,18.815654754638672
983,249.03086853027344,252.75494384765625,276.3482666015625,148.10825729370117,236.23631286621094,41.624831199645996,226.54122924804688,28.093597412109375,269.2923889160156,18.79277229309082
984,249.61827087402344,253.60050201416016,276.12139892578125,148.46133041381836,236.2460479736328,41.62784671783447,226.516357421875,28.138684272766113,269.269287109375,18.7701473236084
985,250.05882263183594,254.2236099243164,275.5952453613281,148.5256690979004,236.23643493652344,41.650794982910156,226.51553344726562,28.16843318939209,269.27801513671875,18.7749981880188
986,250.49937438964844,254.77947235107422,275.3052062988281,148.7468147277832,236.23275756835938,41.66791820526123,226.5272216796875,28.15682601928711,269.2783508300781,18.772594928741455
987,250.79307556152344,255.14998626708984,274.9705810546875,148.94511795043945,236.2290802001953,41.685044288635254,226.49484252929688,28.155132293701172,269.28814697265625,18.775644779205322
988,251.08677673339844,255.28411102294922,274.38543701171875,149.27481079101562,236.22540283203125,41.70216751098633,226.50045776367188,28.151421546936035,269.2954406738281,18.777255535125732
989,250.20567321777344,256.1488723754883,274.2339172363281,149.4814338684082,236.177001953125,41.689547538757324,226.4967041015625,28.14778232574463,269.302734375,18.778869152069092
990,250.35252380371094,256.82837677001953,273.7766418457031,149.6136360168457,236.17584228515625,41.675002098083496,226.51602172851562,28.150900840759277,269.35919189453125,18.78444814682007
991,250.35252380371094,257.5696792602539,273.3023681640625,149.87195205688477,236.1719512939453,41.68947887420654,226.59786987304688,28.13440704345703,269.4029235839844,18.761874675750732
992,250.35252380371094,258.1256561279297,272.9868469238281,150.2709846496582,236.16896057128906,41.687058448791504,226.57566833496094,28.13136863708496,269.44659423828125,18.746440887451172
993,250.35252380371094,258.743408203125,272.6253662109375,150.45788955688477,236.16526794433594,41.68725299835205,226.5732879638672,28.131325721740723,269.4902648925781,18.73100709915161
994,250.35252380371094,259.1758117675781,272.2388916015625,150.5496711730957,236.16249084472656,41.6953239440918,226.57171630859375,28.130003929138184,269.533935546875,18.715571880340576
995,250.35252380371094,259.6699905395508,271.7615051269531,150.73292541503906,236.18927001953125,41.72139644622803,226.5701446533203,28.128756523132324,269.5776062011719,18.700138092041016
996,250.64622497558594,260.04064178466797,271.31561279296875,150.92857360839844,236.1929931640625,41.734439849853516,226.56857299804688,28.127480506896973,269.6204528808594,18.684916019439697
997,250.64622497558594,260.41127014160156,270.98681640625,151.28329467773438,236.15342712402344,41.7238655090332,226.6193084716797,28.13697338104248,269.6211853027344,18.683431148529053
998,250.49937438964844,261.29711151123047,270.6734619140625,151.49545669555664,236.17958068847656,41.735684394836426,226.62322998046875,28.136487007141113,269.633056640625,18.678314208984375
999,250.64622497558594,262.0593795776367,270.13482666015625,151.52134323120117,236.20408630371094,41.75643825531006,226.63595581054688,28.137951850891113,269.64422607421875,18.67351484298706
1000,250.49937438964844,261.06239318847656,269.5960693359375,151.71783828735352,236.225341796875,41.77375888824463,226.65447998046875,28.140592575073242,269.614990234375,18.687498092651367
1001,250.64625549316406,261.34151458740234,269.30206298828125,151.9167366027832,236.24659729003906,41.79107666015625,226.6714630126953,28.142921447753906,269.596435546875,18.69651460647583
1002,250.64622497558594,260.8634033203125,268.9495849609375,152.14169311523438,236.26785278320312,41.80839443206787,226.7275390625,28.1753511428833,269.577880859375,18.70552968978882
1003,250.35252380371094,261.55870056152344,268.5140075683594,152.41711807250977,236.2890167236328,41.826144218444824,226.73638916015625,28.237309455871582,269.559326171875,18.71454620361328
1004,250.35252380371094,263.13159942626953,268.24658203125,152.4711799621582,236.31021118164062,41.84378528594971,226.73597717285156,28.254366874694824,269.540771484375,18.723559856414795
1005,251.23362731933594,263.96983337402344,267.711669921875,152.60175704956055,236.33140563964844,41.86142635345459,226.74057006835938,28.280659675598145,269.5462341308594,18.753551959991455
1006,251.08677673339844,263.46150970458984,267.42718505859375,152.71055603027344,236.3523712158203,41.879573822021484,226.84783935546875,28.29824924468994,269.5453796386719,18.778019428253174
1007,251.08677673339844,264.00341033935547,266.978271484375,152.9454460144043,236.37306213378906,41.89811325073242,226.82601928710938,28.335216522216797,269.5617980957031,18.80842351913452
1008,250.93991088867188,264.61800384521484,266.6232604980469,153.11619186401367,236.2898712158203,42.05915451049805,226.8454132080078,28.32234477996826,269.5946350097656,18.834869384765625
1009,251.38047790527344,264.38145446777344,266.380615234375,153.30524826049805,236.34375,42.088130950927734,226.86102294921875,28.321417808532715,269.65155029296875,18.865752696990967
1010,250.646240234375,265.7370071411133,266.1147766113281,153.27223205566406,236.3687286376953,42.14200687408447,226.8766326904297,28.32048511505127,269.7229919433594,18.88254690170288
1011,250.35252380371094,264.97178649902344,265.5789794921875,153.39157104492188,236.3937225341797,42.19587421417236,226.9069366455078,28.33495044708252,269.68304443359375,18.88570261001587
1012,250.35252380371094,265.3282928466797,265.2658386230469,153.43048095703125,236.4110565185547,42.21239376068115,226.93336486816406,28.345358848571777,269.7512512207031,18.908935546875
1013,250.20567321777344,265.3919677734375,264.8376770019531,153.70727920532227,236.42527770996094,42.21628475189209,226.94778442382812,28.402905464172363,269.7292785644531,18.90825319290161
1014,251.08677673339844,265.36425018310547,264.6120300292969,153.69919967651367,236.44085693359375,42.22608947753906,226.93174743652344,28.41244411468506,269.7542724609375,18.904111862182617
1015,250.20567321777344,265.05777740478516,264.3095397949219,153.9110984802246,236.45643615722656,42.235894203186035,226.924560546875,28.431355476379395,269.80682373046875,18.906161785125732
1016,250.93992614746094,264.97350311279297,264.0146179199219,154.0807342529297,236.46485900878906,42.22617244720459,226.91737365722656,28.45026683807373,269.843017578125,18.905761241912842
1017,250.49937438964844,264.5324478149414,263.6878967285156,154.2550163269043,236.47494506835938,42.22133159637451,226.91018676757812,28.469178199768066,269.8810729980469,18.9057354927063
1018,250.64622497558594,265.3374938964844,263.44500732421875,154.25558853149414,236.47100830078125,42.20426559448242,226.90931701660156,28.476917266845703,269.91912841796875,18.90570831298828
1019,,,263.1100769042969,154.31512069702148,236.4707794189453,42.19043827056885,226.9067840576172,28.487597465515137,269.86419677734375,18.898773193359375
1020,,,262.6987609863281,154.33827209472656,236.47055053710938,42.176608085632324,226.91856384277344,28.489797592163086,269.8337707519531,18.893657684326172
1021,,,262.3923645019531,154.45074462890625,236.47032165527344,42.16278076171875,227.07879638671875,28.413634300231934,269.9293212890625,18.866058826446533
1022,,,262.1216125488281,154.54512405395508,236.4700927734375,42.148953437805176,227.0799102783203,28.412999153137207,269.96759033203125,18.85046911239624
1023,,,261.706787109375,154.51605606079102,236.46986389160156,42.13512325286865,227.1123809814453,28.398058891296387,270.01220703125,18.833274364471436
